Location,Period,Indicator,Dim1,First Tooltip
Cambodia,2019,New HIV infections (per 1000 uninfected population),Female,0.03
Cambodia,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.08
Cambodia,2015,New HIV infections (per 1000 uninfected population),Male,0.1
Cambodia,2015,New HIV infections (per 1000 uninfected population),Female,0.06
Cambodia,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.14
Cambodia,2010,New HIV infections (per 1000 uninfected population),Male,0.14
Cambodia,2010,New HIV infections (per 1000 uninfected population),Female,0.14
Cambodia,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.33
Cambodia,2005,New HIV infections (per 1000 uninfected population),Male,0.29
Cambodia,2005,New HIV infections (per 1000 uninfected population),Female,0.38
Cambodia,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.89
Cambodia,2000,New HIV infections (per 1000 uninfected population),Male,0.85
Cambodia,2000,New HIV infections (per 1000 uninfected population),Female,0.92
Cameroon,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.69
Cameroon,2019,New HIV infections (per 1000 uninfected population),Male,0.52
Cameroon,2019,New HIV infections (per 1000 uninfected population),Female,0.87
Cameroon,2015,New HIV infections (per 1000 uninfected population),Both sexes,1.04
Cameroon,2015,New HIV infections (per 1000 uninfected population),Male,0.76
Cameroon,2015,New HIV infections (per 1000 uninfected population),Female,1.33
Cameroon,2010,New HIV infections (per 1000 uninfected population),Both sexes,1.73
Cameroon,2010,New HIV infections (per 1000 uninfected population),Male,1.3
Cameroon,2010,New HIV infections (per 1000 uninfected population),Female,2.16
Cameroon,2005,New HIV infections (per 1000 uninfected population),Both sexes,2.5
Cameroon,2005,New HIV infections (per 1000 uninfected population),Male,1.92
Cameroon,2005,New HIV infections (per 1000 uninfected population),Female,3.08
Cameroon,2000,New HIV infections (per 1000 uninfected population),Both sexes,3.95
Cameroon,2000,New HIV infections (per 1000 uninfected population),Male,2.93
Cameroon,2000,New HIV infections (per 1000 uninfected population),Female,4.97
Canada,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Canada,2019,New HIV infections (per 1000 uninfected population),Male,
Canada,2019,New HIV infections (per 1000 uninfected population),Female,
Canada,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Canada,2015,New HIV infections (per 1000 uninfected population),Male,
Canada,2015,New HIV infections (per 1000 uninfected population),Female,
Canada,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Canada,2010,New HIV infections (per 1000 uninfected population),Male,
Canada,2010,New HIV infections (per 1000 uninfected population),Female,
Canada,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Canada,2005,New HIV infections (per 1000 uninfected population),Male,
Canada,2005,New HIV infections (per 1000 uninfected population),Female,
Canada,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Canada,2000,New HIV infections (per 1000 uninfected population),Male,
Canada,2000,New HIV infections (per 1000 uninfected population),Female,
Central African Republic,2019,New HIV infections (per 1000 uninfected population),Both sexes,1.1
Central African Republic,2019,New HIV infections (per 1000 uninfected population),Male,0.96
Central African Republic,2019,New HIV infections (per 1000 uninfected population),Female,1.23
Central African Republic,2015,New HIV infections (per 1000 uninfected population),Both sexes,1.5
Central African Republic,2015,New HIV infections (per 1000 uninfected population),Male,1.32
Central African Republic,2015,New HIV infections (per 1000 uninfected population),Female,1.68
Central African Republic,2010,New HIV infections (per 1000 uninfected population),Both sexes,2.16
Central African Republic,2010,New HIV infections (per 1000 uninfected population),Male,1.92
Central African Republic,2010,New HIV infections (per 1000 uninfected population),Female,2.41
Central African Republic,2005,New HIV infections (per 1000 uninfected population),Both sexes,2.86
Central African Republic,2005,New HIV infections (per 1000 uninfected population),Male,2.55
Central African Republic,2005,New HIV infections (per 1000 uninfected population),Female,3.16
Central African Republic,2000,New HIV infections (per 1000 uninfected population),Both sexes,3.88
Central African Republic,2000,New HIV infections (per 1000 uninfected population),Male,3.46
Central African Republic,2000,New HIV infections (per 1000 uninfected population),Female,4.3
Chad,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.34
Chad,2019,New HIV infections (per 1000 uninfected population),Male,0.29
Chad,2019,New HIV infections (per 1000 uninfected population),Female,0.38
Chad,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.45
Chad,2015,New HIV infections (per 1000 uninfected population),Male,0.39
Chad,2015,New HIV infections (per 1000 uninfected population),Female,0.5
Chad,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.65
Chad,2010,New HIV infections (per 1000 uninfected population),Male,0.58
Chad,2010,New HIV infections (per 1000 uninfected population),Female,0.72
Chad,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.94
Chad,2005,New HIV infections (per 1000 uninfected population),Male,0.84
Chad,2005,New HIV infections (per 1000 uninfected population),Female,1.04
Chad,2000,New HIV infections (per 1000 uninfected population),Both sexes,1.25
Chad,2000,New HIV infections (per 1000 uninfected population),Male,1.1
Chad,2000,New HIV infections (per 1000 uninfected population),Female,1.39
Chile,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.27
Chile,2019,New HIV infections (per 1000 uninfected population),Male,0.43
Chile,2019,New HIV infections (per 1000 uninfected population),Female,0.11
Chile,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.27
Chile,2015,New HIV infections (per 1000 uninfected population),Male,0.45
Chile,2015,New HIV infections (per 1000 uninfected population),Female,0.1
Chile,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.19
Chile,2010,New HIV infections (per 1000 uninfected population),Male,0.32
Chile,2010,New HIV infections (per 1000 uninfected population),Female,0.06
Chile,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.13
Chile,2005,New HIV infections (per 1000 uninfected population),Male,0.21
Chile,2005,New HIV infections (per 1000 uninfected population),Female,0.04
Chile,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.15
Chile,2000,New HIV infections (per 1000 uninfected population),Male,0.25
Chile,2000,New HIV infections (per 1000 uninfected population),Female,0.05
China,2019,New HIV infections (per 1000 uninfected population),Both sexes,
China,2019,New HIV infections (per 1000 uninfected population),Male,
China,2019,New HIV infections (per 1000 uninfected population),Female,
China,2015,New HIV infections (per 1000 uninfected population),Both sexes,
China,2015,New HIV infections (per 1000 uninfected population),Male,
China,2015,New HIV infections (per 1000 uninfected population),Female,
China,2010,New HIV infections (per 1000 uninfected population),Both sexes,
China,2010,New HIV infections (per 1000 uninfected population),Male,
China,2010,New HIV infections (per 1000 uninfected population),Female,
China,2005,New HIV infections (per 1000 uninfected population),Both sexes,
China,2005,New HIV infections (per 1000 uninfected population),Male,
China,2005,New HIV infections (per 1000 uninfected population),Female,
China,2000,New HIV infections (per 1000 uninfected population),Both sexes,
China,2000,New HIV infections (per 1000 uninfected population),Male,
China,2000,New HIV infections (per 1000 uninfected population),Female,
Colombia,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.25
Colombia,2019,New HIV infections (per 1000 uninfected population),Male,0.37
Colombia,2019,New HIV infections (per 1000 uninfected population),Female,0.14
Colombia,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.26
Colombia,2015,New HIV infections (per 1000 uninfected population),Male,0.39
Colombia,2015,New HIV infections (per 1000 uninfected population),Female,0.13
Colombia,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.26
Colombia,2010,New HIV infections (per 1000 uninfected population),Male,0.4
Colombia,2010,New HIV infections (per 1000 uninfected population),Female,0.12
Colombia,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.22
Colombia,2005,New HIV infections (per 1000 uninfected population),Male,0.35
Colombia,2005,New HIV infections (per 1000 uninfected population),Female,0.1
Colombia,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.28
Colombia,2000,New HIV infections (per 1000 uninfected population),Male,0.45
Colombia,2000,New HIV infections (per 1000 uninfected population),Female,0.13
Comoros,2019,New HIV infections (per 1000 uninfected population),Both sexes,0
Comoros,2019,New HIV infections (per 1000 uninfected population),Male,0
Comoros,2019,New HIV infections (per 1000 uninfected population),Female,0
Comoros,2015,New HIV infections (per 1000 uninfected population),Both sexes,0
Comoros,2015,New HIV infections (per 1000 uninfected population),Male,0.01
Comoros,2015,New HIV infections (per 1000 uninfected population),Female,0
Comoros,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.01
Comoros,2010,New HIV infections (per 1000 uninfected population),Male,0.02
Comoros,2010,New HIV infections (per 1000 uninfected population),Female,0.01
Comoros,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.02
Comoros,2005,New HIV infections (per 1000 uninfected population),Male,0.02
Comoros,2005,New HIV infections (per 1000 uninfected population),Female,0.01
Comoros,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.01
Comoros,2000,New HIV infections (per 1000 uninfected population),Male,0.02
Comoros,2000,New HIV infections (per 1000 uninfected population),Female,0.01
Congo,2019,New HIV infections (per 1000 uninfected population),Both sexes,1.55
Congo,2019,New HIV infections (per 1000 uninfected population),Male,1.11
Congo,2019,New HIV infections (per 1000 uninfected population),Female,#VALUE!
Congo,2015,New HIV infections (per 1000 uninfected population),Both sexes,1.56
Congo,2015,New HIV infections (per 1000 uninfected population),Male,1.11
Congo,2015,New HIV infections (per 1000 uninfected population),Female,2.02
Congo,2010,New HIV infections (per 1000 uninfected population),Both sexes,1.57
Congo,2010,New HIV infections (per 1000 uninfected population),Male,1.14
Congo,2010,New HIV infections (per 1000 uninfected population),Female,#VALUE!
Congo,2005,New HIV infections (per 1000 uninfected population),Both sexes,1.71
Congo,2005,New HIV infections (per 1000 uninfected population),Male,1.26
Congo,2005,New HIV infections (per 1000 uninfected population),Female,2.15
Congo,2000,New HIV infections (per 1000 uninfected population),Both sexes,2.2
Congo,2000,New HIV infections (per 1000 uninfected population),Male,1.63
Congo,2000,New HIV infections (per 1000 uninfected population),Female,2.77
Costa Rica,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.19
Costa Rica,2019,New HIV infections (per 1000 uninfected population),Male,0.27
Costa Rica,2019,New HIV infections (per 1000 uninfected population),Female,0.12
Costa Rica,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.18
Costa Rica,2015,New HIV infections (per 1000 uninfected population),Male,0.26
Costa Rica,2015,New HIV infections (per 1000 uninfected population),Female,0.11
Costa Rica,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.16
Costa Rica,2010,New HIV infections (per 1000 uninfected population),Male,0.23
Costa Rica,2010,New HIV infections (per 1000 uninfected population),Female,0.1
Costa Rica,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.14
Costa Rica,2005,New HIV infections (per 1000 uninfected population),Male,0.2
